CustomerID,ActualLabel,ActualLabel_Text,PredictedProbability,PredictedLabel,PredictedLabel_Text,ChurnRisk,OrderValue,NumItems,NumUniqueProducts,BasketRepeatScore,BestProductRepeatScore,Month,MonthName,DaysFromStart,DayOfWeek,IsWeekend,IsBusinessHours,Country,CountryRepeatRate,MonthRepeatRate,AvgItemPrice,OrderValuePercentile,NumItemsPercentile,TimePeriod,ProductQuality,RiskCategory,OrderValueCategory,PredictionCorrect,PredictionType
12480,1,Repeat Buyer,0.96753925,1,Repeat Buyer,0.03246075,816.25,42,42,0.7497,0.95,1,January,37,6,0,1,Germany,0.7234,0.8153,2.88,90.92,84.48,Dec-Jan,High,Low Risk,Very Large (>$800),True,Correct
12481,1,Repeat Buyer,0.72366923,1,Repeat Buyer,0.27633077,159.38,10,10,0.7103,0.7717,12,December,8,5,0,1,Germany,0.7234,0.8369,4.57,22.83,26.47,Dec-Jan,High,Medium Risk,Small (<$200),True,Correct
12483,1,Repeat Buyer,0.91959995,1,Repeat Buyer,0.08040005,547.56,13,13,0.7619,0.9474,1,January,34,3,0,1,Sweden,0.5,0.8153,4.42,81.67,35.79,Dec-Jan,Very High,Low Risk,Large ($400-$800),True,Correct
12484,1,Repeat Buyer,0.97169536,1,Repeat Buyer,0.028304636,1138.67,98,98,0.7156,1.0,1,January,37,6,0,1,Spain,0.6429,0.8153,2.92,95.53,98.39,Dec-Jan,High,Low Risk,Very Large (>$800),True,Correct
12488,1,Repeat Buyer,0.5855095,1,Repeat Buyer,0.41449052,553.39,21,21,0.6869,0.8519,9,September,298,1,1,1,France,0.6782,0.4749,4.73,82.04,58.45,Aug-Sep,High,Medium Risk,Large ($400-$800),True,Correct
12489,0,One-time Buyer,0.6723967,1,Repeat Buyer,0.32760328,334.93,15,15,0.7113,0.8293,1,January,37,6,0,1,France,0.6782,0.8153,5.91,60.04,41.73,Dec-Jan,High,Medium Risk,Medium ($200-$400),False,False Positive
12490,1,Repeat Buyer,0.93995494,1,Repeat Buyer,0.060045063,864.22,43,43,0.7403,0.9286,1,January,44,6,0,1,France,0.6782,0.8153,2.29,91.95,85.15,Dec-Jan,High,Low Risk,Very Large (>$800),True,Correct
12491,0,One-time Buyer,0.2856126,0,One-time Buyer,0.7143874,460.4,26,25,0.655,0.8158,11,November,335,3,0,1,France,0.6782,0.2601,3.38,75.93,67.6,Aug-Sep,Medium,High Risk,Large ($400-$800),True,Correct
12492,1,Repeat Buyer,0.5393418,1,Repeat Buyer,0.4606582,126.39,9,9,0.6784,0.8105,8,August,268,6,0,1,Germany,0.7234,0.5444,4.22,14.94,23.31,Aug-Sep,Medium,Medium Risk,Small (<$200),True,Correct
12493,1,Repeat Buyer,0.6957589,1,Repeat Buyer,0.30424112,232.5,12,12,0.7016,0.8846,5,May,176,5,0,1,France,0.6782,0.6937,5.09,38.85,32.9,Apr-May,High,Medium Risk,Medium ($200-$400),True,Correct
12494,1,Repeat Buyer,0.73042756,1,Repeat Buyer,0.26957244,57.6,3,3,0.7578,0.8036,12,December,8,5,0,1,France,0.6782,0.8369,10.63,2.81,6.09,Dec-Jan,Very High,Medium Risk,Small (<$200),True,Correct
12497,0,One-time Buyer,0.30831707,0,One-time Buyer,0.69168293,1043.1,14,14,0.6899,0.7692,9,September,292,2,0,1,Germany,0.7234,0.4749,2.06,94.56,38.53,Aug-Sep,High,High Risk,Very Large (>$800),True,Correct
12498,1,Repeat Buyer,0.57386327,1,Repeat Buyer,0.42613673,247.25,13,13,0.7022,0.8519,10,October,316,5,0,1,Germany,0.7234,0.3464,4.78,41.27,35.79,Aug-Sep,High,Medium Risk,Medium ($200-$400),True,Correct
12500,1,Repeat Buyer,0.56631875,1,Repeat Buyer,0.43368125,344.94,5,5,0.6845,0.7925,1,January,40,2,0,1,Germany,0.7234,0.8153,6.06,61.98,11.04,Dec-Jan,High,Medium Risk,Medium ($200-$400),True,Correct
12501,0,One-time Buyer,0.51994306,1,Repeat Buyer,0.48005694,2169.39,149,149,0.7012,0.8421,1,January,37,6,0,1,Germany,0.7234,0.8153,2.41,98.99,99.63,Dec-Jan,High,Medium Risk,Very Large (>$800),False,False Positive
12502,1,Repeat Buyer,0.8387731,1,Repeat Buyer,0.16122693,617.25,31,31,0.726,0.8889,2,February,64,5,0,1,Spain,0.6429,0.7711,5.32,84.87,75.44,Feb-Mar,High,Low Risk,Large ($400-$800),True,Correct
12504,1,Repeat Buyer,0.21486399,0,One-time Buyer,0.785136,449.4,6,6,0.6858,0.7113,11,November,343,4,0,1,Germany,0.7234,0.2601,8.07,74.98,14.43,Aug-Sep,High,Very High Risk,Large ($400-$800),False,False Negative
12506,0,One-time Buyer,0.7257201,1,Repeat Buyer,0.2742799,73.5,23,23,0.7424,0.881,4,April,141,5,0,0,France,0.6782,0.6667,3.2,4.15,62.49,Apr-May,High,Medium Risk,Small (<$200),False,False Positive
12507,1,Repeat Buyer,0.613184,1,Repeat Buyer,0.38681602,446.16,13,13,0.721,0.7826,2,February,75,2,0,1,Spain,0.6429,0.7711,4.04,74.8,35.79,Feb-Mar,High,Medium Risk,Large ($400-$800),True,Correct
12508,1,Repeat Buyer,0.2093138,0,One-time Buyer,0.7906862,275.19,52,47,0.6095,0.8333,11,November,344,5,0,1,France,0.6782,0.2601,1.62,45.35,89.42,Aug-Sep,Medium,Very High Risk,Medium ($200-$400),False,False Negative
12509,0,One-time Buyer,0.5174237,1,Repeat Buyer,0.4825763,176.5,7,7,0.7297,0.7841,2,February,89,2,0,1,France,0.6782,0.7711,5.56,26.95,17.32,Feb-Mar,High,Medium Risk,Small (<$200),False,False Positive
12510,1,Repeat Buyer,0.8942943,1,Repeat Buyer,0.10570568,681.05,29,29,0.7203,0.925,1,January,48,3,0,1,Spain,0.6429,0.8153,3.3,87.32,71.94,Dec-Jan,High,Low Risk,Large ($400-$800),True,Correct
12512,1,Repeat Buyer,0.21269271,0,One-time Buyer,0.78730726,122.33,32,29,0.6483,0.7869,10,October,307,3,0,1,Israel,0.6667,0.3464,2.45,13.88,76.55,Aug-Sep,Medium,Very High Risk,Small (<$200),False,False Negative
12513,0,One-time Buyer,0.44949794,0,One-time Buyer,0.55050206,612.29,35,35,0.6998,0.8014,8,August,261,6,0,1,France,0.6782,0.5444,2.18,84.71,79.13,Aug-Sep,High,High Risk,Large ($400-$800),True,Correct
12514,0,One-time Buyer,0.3231223,0,One-time Buyer,0.67687774,1017.68,51,51,0.7203,0.8382,3,March,106,5,0,1,Italy,0.4286,0.7212,3.3,94.21,89.0,Feb-Mar,High,High Risk,Very Large (>$800),True,Correct
12515,0,One-time Buyer,0.34792244,0,One-time Buyer,0.65207756,383.7,16,16,0.6817,0.7778,12,December,20,3,0,1,Italy,0.4286,0.8369,6.78,67.86,44.94,Dec-Jan,High,High Risk,Medium ($200-$400),True,Correct
12516,1,Repeat Buyer,0.7537548,1,Repeat Buyer,0.2462452,583.2,13,13,0.729,0.8158,6,June,193,1,1,1,Germany,0.7234,0.6405,2.86,83.35,35.79,Jun-Jul,High,Low Risk,Large ($400-$800),True,Correct
12517,1,Repeat Buyer,0.831946,1,Repeat Buyer,0.16805398,766.95,134,125,0.7194,0.8947,6,June,183,5,0,1,Germany,0.7234,0.6405,2.18,89.62,99.49,Jun-Jul,High,Low Risk,Large ($400-$800),True,Correct
12518,1,Repeat Buyer,0.7217493,1,Repeat Buyer,0.2782507,324.83,18,18,0.7301,0.8098,8,August,263,1,1,1,Germany,0.7234,0.5444,2.84,58.22,50.7,Aug-Sep,High,Medium Risk,Medium ($200-$400),True,Correct
12519,0,One-time Buyer,0.27720985,0,One-time Buyer,0.7227901,340.84,18,17,0.6705,0.7685,10,October,310,6,0,1,Germany,0.7234,0.3464,2.99,61.19,50.7,Aug-Sep,Medium,High Risk,Medium ($200-$400),True,Correct
12520,1,Repeat Buyer,0.9547088,1,Repeat Buyer,0.045291185,987.42,60,60,0.7427,0.9487,3,March,100,6,0,1,Germany,0.7234,0.7212,3.12,93.82,92.74,Feb-Mar,High,Low Risk,Very Large (>$800),True,Correct
12521,0,One-time Buyer,0.29443973,0,One-time Buyer,0.70556027,599.68,38,38,0.6377,0.7826,7,July,231,4,0,1,Germany,0.7234,0.6011,3.0,84.14,81.19,Jun-Jul,Medium,High Risk,Large ($400-$800),True,Correct
12522,1,Repeat Buyer,0.3703898,0,One-time Buyer,0.6296102,89.4,6,6,0.6801,0.8125,10,October,322,4,0,1,Germany,0.7234,0.3464,5.36,6.06,14.43,Aug-Sep,High,High Risk,Small (<$200),False,False Negative
12523,1,Repeat Buyer,0.60582954,1,Repeat Buyer,0.39417046,102.95,7,7,0.7332,0.7947,1,January,42,4,0,1,France,0.6782,0.8153,5.87,8.37,17.32,Dec-Jan,High,Medium Risk,Small (<$200),True,Correct
12524,1,Repeat Buyer,0.95385617,1,Repeat Buyer,0.04614383,337.39,16,16,0.7418,0.9474,1,January,40,2,0,1,Germany,0.7234,0.8153,2.65,60.64,44.94,Dec-Jan,High,Low Risk,Medium ($200-$400),True,Correct
12526,1,Repeat Buyer,0.5894376,1,Repeat Buyer,0.4105624,520.3,29,29,0.6918,0.8451,9,September,279,3,0,1,Germany,0.7234,0.4749,2.58,80.26,71.94,Aug-Sep,High,Medium Risk,Large ($400-$800),True,Correct
12527,1,Repeat Buyer,0.9658117,1,Repeat Buyer,0.03418827,132.52,10,10,0.7629,1.0,1,January,48,3,0,1,Germany,0.7234,0.8153,2.94,16.21,26.47,Dec-Jan,Very High,Low Risk,Small (<$200),True,Correct
12528,1,Repeat Buyer,0.89320064,1,Repeat Buyer,0.106799364,493.53,31,31,0.7272,0.9286,1,January,61,2,0,1,Germany,0.7234,0.8153,4.07,78.46,75.44,Feb-Mar,High,Low Risk,Large ($400-$800),True,Correct
12530,1,Repeat Buyer,0.8690556,1,Repeat Buyer,0.13094437,387.4,13,13,0.749,0.9474,1,January,37,6,0,1,Germany,0.7234,0.8153,6.62,68.3,35.79,Dec-Jan,High,Low Risk,Medium ($200-$400),True,Correct
12531,0,One-time Buyer,0.10279299,0,One-time Buyer,0.897207,125.22,17,17,0.6498,0.7805,11,November,359,6,0,1,Germany,0.7234,0.2601,3.81,14.57,48.28,Aug-Sep,Medium,Very High Risk,Small (<$200),True,Correct
12532,0,One-time Buyer,0.09173381,0,One-time Buyer,0.9082662,349.83,16,16,0.5224,0.7273,11,November,343,4,0,1,France,0.6782,0.2601,3.7,62.83,44.94,Aug-Sep,Low,Very High Risk,Medium ($200-$400),True,Correct
12534,0,One-time Buyer,0.72974837,1,Repeat Buyer,0.27025163,1089.18,63,63,0.6943,0.9,8,August,243,2,0,1,Germany,0.7234,0.5444,3.04,95.04,93.52,Aug-Sep,High,Medium Risk,Very Large (>$800),False,False Positive
12535,1,Repeat Buyer,0.56906223,1,Repeat Buyer,0.43093777,371.45,18,18,0.6847,0.85,6,June,187,2,0,1,France,0.6782,0.6405,3.91,66.08,50.7,Jun-Jul,High,Medium Risk,Medium ($200-$400),True,Correct
12536,1,Repeat Buyer,0.96760756,1,Repeat Buyer,0.032392442,4279.71,259,259,0.6674,1.0,10,October,314,3,0,1,France,0.6782,0.3464,2.89,99.72,99.95,Aug-Sep,Medium,Low Risk,Very Large (>$800),True,Correct
12538,0,One-time Buyer,0.09684646,0,One-time Buyer,0.90315354,363.95,21,21,0.6102,0.7963,11,November,344,5,0,1,Spain,0.6429,0.2601,3.64,65.16,58.45,Aug-Sep,Medium,Very High Risk,Medium ($200-$400),True,Correct
12539,1,Repeat Buyer,0.91088337,1,Repeat Buyer,0.08911663,1715.85,93,93,0.7213,0.9375,1,January,40,2,0,1,Spain,0.6429,0.8153,4.32,98.2,98.04,Dec-Jan,High,Low Risk,Very Large (>$800),True,Correct
12540,1,Repeat Buyer,0.91674596,1,Repeat Buyer,0.08325404,881.01,20,20,0.7324,0.9012,12,December,12,2,0,1,Spain,0.6429,0.8369,4.86,92.25,55.8,Dec-Jan,High,Low Risk,Very Large (>$800),True,Correct
12541,1,Repeat Buyer,0.36752415,0,One-time Buyer,0.63247585,312.4,17,17,0.7015,0.7424,3,March,93,6,0,1,Spain,0.6429,0.7212,3.21,54.74,48.28,Feb-Mar,High,High Risk,Medium ($200-$400),False,False Negative
12544,0,One-time Buyer,0.12772317,0,One-time Buyer,0.87227684,372.7,19,19,0.5877,0.719,11,November,337,5,0,1,Spain,0.6429,0.2601,4.11,66.31,53.01,Aug-Sep,Low,Very High Risk,Medium ($200-$400),True,Correct
12545,1,Repeat Buyer,0.80051005,1,Repeat Buyer,0.19948995,628.15,34,34,0.7151,0.8889,3,March,114,6,0,1,Spain,0.6429,0.7212,3.39,85.4,78.3,Feb-Mar,High,Low Risk,Large ($400-$800),True,Correct
12546,1,Repeat Buyer,0.47863147,0,One-time Buyer,0.5213685,760.2,45,45,0.6078,0.9091,9,September,296,6,0,1,Spain,0.6429,0.4749,2.88,89.42,86.23,Aug-Sep,Medium,High Risk,Large ($400-$800),False,False Negative
12547,1,Repeat Buyer,0.39837334,0,One-time Buyer,0.60162663,159.4,6,6,0.6909,0.7778,3,March,93,6,0,1,Spain,0.6429,0.7212,5.79,22.85,14.43,Feb-Mar,High,High Risk,Small (<$200),False,False Negative
12548,0,One-time Buyer,0.51643306,1,Repeat Buyer,0.48356694,95.2,5,5,0.722,0.7622,6,June,207,1,1,1,Spain,0.6429,0.6405,6.72,6.89,11.04,Jun-Jul,High,Medium Risk,Small (<$200),False,False Positive
12550,0,One-time Buyer,0.64897543,1,Repeat Buyer,0.35102457,964.83,57,57,0.6769,0.9091,9,September,294,4,0,1,Spain,0.6429,0.4749,3.09,93.47,91.72,Aug-Sep,Medium,Medium Risk,Very Large (>$800),False,False Positive
12551,0,One-time Buyer,0.63708925,1,Repeat Buyer,0.36291075,168.0,10,10,0.7183,0.8182,12,December,16,6,0,1,Spain,0.6429,0.8369,1.68,25.16,26.47,Dec-Jan,High,Medium Risk,Small (<$200),False,False Positive
12552,1,Repeat Buyer,0.28660402,0,One-time Buyer,0.71339595,317.82,19,19,0.6921,0.8023,10,October,334,2,0,1,Italy,0.4286,0.3464,7.49,56.49,53.01,Aug-Sep,High,High Risk,Medium ($200-$400),False,False Negative
12553,1,Repeat Buyer,0.48534578,0,One-time Buyer,0.5146542,700.31,38,38,0.7003,0.8182,1,January,44,6,0,1,France,0.6782,0.8153,2.32,87.73,81.19,Dec-Jan,High,High Risk,Large ($400-$800),False,False Negative
12556,1,Repeat Buyer,0.5596446,1,Repeat Buyer,0.44035542,312.9,67,60,0.7049,0.875,7,July,222,2,0,1,Spain,0.6429,0.6011,2.7,54.92,94.6,Jun-Jul,High,Medium Risk,Medium ($200-$400),True,Correct
12557,1,Repeat Buyer,0.88798904,1,Repeat Buyer,0.112010956,620.0,5,5,0.7657,0.7978,12,December,2,6,0,1,Spain,0.6429,0.8369,1.57,84.99,11.04,Dec-Jan,Very High,Low Risk,Large ($400-$800),True,Correct
12558,0,One-time Buyer,0.057550784,0,One-time Buyer,0.9424492,269.96,11,11,0.5983,0.7778,12,December,366,6,0,1,USA,0.25,0.8369,1.25,44.59,29.49,Aug-Sep,Low,Very High Risk,Medium ($200-$400),True,Correct
12559,1,Repeat Buyer,0.93904847,1,Repeat Buyer,0.06095153,486.11,20,20,0.757,0.9091,1,January,54,2,0,1,Germany,0.7234,0.8153,3.62,77.82,55.8,Dec-Jan,Very High,Low Risk,Large ($400-$800),True,Correct
12560,1,Repeat Buyer,0.5984583,1,Repeat Buyer,0.4015417,1292.31,76,76,0.6739,0.8913,7,July,230,3,0,1,Germany,0.7234,0.6011,2.48,96.54,96.13,Jun-Jul,Medium,Medium Risk,Very Large (>$800),True,Correct
12561,0,One-time Buyer,0.6782602,1,Repeat Buyer,0.3217398,238.85,16,16,0.7272,0.8182,2,February,71,5,0,1,Germany,0.7234,0.7711,2.96,39.73,44.94,Feb-Mar,High,Medium Risk,Medium ($200-$400),False,False Positive
12562,1,Repeat Buyer,0.7379522,1,Repeat Buyer,0.26204783,444.96,21,21,0.7121,0.814,5,May,175,4,0,1,France,0.6782,0.6937,3.58,74.73,58.45,Apr-May,High,Medium Risk,Large ($400-$800),True,Correct
12564,0,One-time Buyer,0.24597551,0,One-time Buyer,0.7540245,456.9,21,21,0.6403,0.8098,3,March,112,4,0,1,France,0.6782,0.7212,5.58,75.74,58.45,Feb-Mar,Medium,Very High Risk,Large ($400-$800),True,Correct
12565,0,One-time Buyer,0.17878906,0,One-time Buyer,0.8212109,145.92,9,9,0.6502,0.7057,2,February,85,5,0,1,Saudi Arabia,0.0,0.7711,2.35,19.46,23.31,Feb-Mar,Medium,Very High Risk,Small (<$200),True,Correct
12566,0,One-time Buyer,0.2270479,0,One-time Buyer,0.7729521,351.65,19,19,0.6031,0.7818,9,September,287,4,0,1,Germany,0.7234,0.4749,3.9,63.13,53.01,Aug-Sep,Medium,Very High Risk,Medium ($200-$400),True,Correct
12567,1,Repeat Buyer,0.9661894,1,Repeat Buyer,0.033810616,1526.92,63,63,0.7437,0.9487,12,December,4,1,1,1,France,0.6782,0.8369,4.56,97.23,93.52,Dec-Jan,High,Low Risk,Very Large (>$800),True,Correct
12569,1,Repeat Buyer,0.6316714,1,Repeat Buyer,0.36832857,348.68,10,10,0.7324,0.8462,4,April,121,6,0,1,Germany,0.7234,0.6667,4.01,62.6,26.47,Apr-May,High,Medium Risk,Medium ($200-$400),True,Correct
12571,1,Repeat Buyer,0.43587866,0,One-time Buyer,0.56412137,248.35,14,14,0.7024,0.7812,8,August,252,4,0,1,France,0.6782,0.5444,1.51,41.55,38.53,Aug-Sep,High,High Risk,Medium ($200-$400),False,False Negative
12572,1,Repeat Buyer,0.9696432,1,Repeat Buyer,0.030356824,532.74,36,36,0.6604,1.0,10,October,322,4,0,0,Germany,0.7234,0.3464,3.94,80.82,79.92,Aug-Sep,Medium,Low Risk,Large ($400-$800),True,Correct
12573,0,One-time Buyer,0.6048942,1,Repeat Buyer,0.39510578,160.54,28,26,0.7124,0.8889,4,April,146,3,0,1,France,0.6782,0.6667,2.1,23.08,70.39,Apr-May,High,Medium Risk,Small (<$200),False,False Positive
12574,0,One-time Buyer,0.58248043,1,Repeat Buyer,0.41751957,218.45,11,11,0.7686,0.8382,1,January,58,6,0,1,France,0.6782,0.8153,5.2,35.88,29.49,Dec-Jan,Very High,Medium Risk,Medium ($200-$400),False,False Positive
12576,1,Repeat Buyer,0.90111506,1,Repeat Buyer,0.09888494,266.85,19,19,0.7396,0.8933,2,February,69,3,0,1,Poland,0.6667,0.7711,1.52,44.2,53.01,Feb-Mar,High,Low Risk,Medium ($200-$400),True,Correct
12577,1,Repeat Buyer,0.78626853,1,Repeat Buyer,0.21373147,195.89,67,67,0.7103,0.925,12,December,14,4,0,1,France,0.6782,0.8369,1.76,30.78,94.6,Dec-Jan,High,Low Risk,Small (<$200),True,Correct
12578,1,Repeat Buyer,0.9004626,1,Repeat Buyer,0.09953737,1608.66,70,70,0.7439,0.9667,1,January,43,5,0,1,Italy,0.4286,0.8153,2.87,97.63,95.27,Dec-Jan,High,Low Risk,Very Large (>$800),True,Correct
12579,0,One-time Buyer,0.44511098,0,One-time Buyer,0.554889,440.42,29,29,0.6807,0.8158,9,September,295,5,0,1,France,0.6782,0.4749,3.34,74.22,71.94,Aug-Sep,High,High Risk,Large ($400-$800),True,Correct
12580,0,One-time Buyer,0.44161153,0,One-time Buyer,0.5583885,415.7,24,24,0.71,0.8235,4,April,127,5,0,1,Germany,0.7234,0.6667,2.61,71.73,64.63,Apr-May,High,High Risk,Large ($400-$800),True,Correct
12581,0,One-time Buyer,0.1263176,0,One-time Buyer,0.8736824,197.71,15,15,0.5452,0.7526,10,October,334,2,0,0,Germany,0.7234,0.3464,2.89,31.22,41.73,Aug-Sep,Low,Very High Risk,Small (<$200),True,Correct
12582,1,Repeat Buyer,0.37093928,0,One-time Buyer,0.62906075,205.16,12,12,0.7009,0.7949,2,February,85,5,0,1,Finland,0.5833,0.7711,4.54,33.06,32.9,Feb-Mar,High,High Risk,Medium ($200-$400),False,False Negative
12583,1,Repeat Buyer,0.96032006,1,Repeat Buyer,0.039679945,855.86,20,20,0.7438,0.9231,12,December,0,4,0,0,France,0.6782,0.8369,2.76,91.7,55.8,Dec-Jan,High,Low Risk,Very Large (>$800),True,Correct
12584,1,Repeat Buyer,0.76166767,1,Repeat Buyer,0.23833233,463.63,18,18,0.7484,0.8947,3,March,93,6,0,1,Italy,0.4286,0.7212,7.84,76.39,50.7,Feb-Mar,High,Low Risk,Large ($400-$800),True,Correct
12585,1,Repeat Buyer,0.8979477,1,Repeat Buyer,0.10205227,1262.85,65,65,0.7226,0.8846,12,December,22,5,0,1,Germany,0.7234,0.8369,2.83,96.29,94.03,Dec-Jan,High,Low Risk,Very Large (>$800),True,Correct
12586,0,One-time Buyer,0.05241238,0,One-time Buyer,0.9475876,196.94,11,11,0.6275,0.7487,11,November,356,3,0,1,Italy,0.4286,0.2601,4.19,30.97,29.49,Aug-Sep,Medium,Very High Risk,Small (<$200),True,Correct
12587,0,One-time Buyer,0.22933595,0,One-time Buyer,0.77066404,144.0,4,4,0.7053,0.8451,12,December,366,6,0,1,Finland,0.5833,0.8369,11.56,19.0,8.81,Aug-Sep,High,Very High Risk,Small (<$200),True,Correct
12588,0,One-time Buyer,0.19097064,0,One-time Buyer,0.80902934,214.9,10,10,0.67,0.7947,10,October,334,2,0,1,Finland,0.5833,0.3464,9.58,35.14,26.47,Aug-Sep,Medium,Very High Risk,Medium ($200-$400),True,Correct
12589,1,Repeat Buyer,0.348079,0,One-time Buyer,0.65192103,131.5,10,10,0.5799,0.8421,7,July,229,2,0,1,France,0.6782,0.6011,5.14,15.93,26.47,Jun-Jul,Low,High Risk,Small (<$200),False,False Negative
12590,1,Repeat Buyer,0.936788,1,Repeat Buyer,0.06321198,9341.26,67,67,0.7255,0.9487,5,May,162,5,0,1,Germany,0.7234,0.6937,2.9,99.93,94.6,Apr-May,High,Low Risk,Very Large (>$800),True,Correct
12591,0,One-time Buyer,0.24757911,0,One-time Buyer,0.7524209,452.85,26,26,0.6993,0.8036,1,January,56,4,0,1,Italy,0.4286,0.8153,3.78,75.37,67.6,Dec-Jan,High,Very High Risk,Large ($400-$800),True,Correct
12592,1,Repeat Buyer,0.7040987,1,Repeat Buyer,0.2959013,231.8,9,9,0.7355,0.8098,5,May,160,3,0,1,Germany,0.7234,0.6937,3.27,38.71,23.31,Apr-May,High,Medium Risk,Medium ($200-$400),True,Correct
12593,1,Repeat Buyer,0.5974844,1,Repeat Buyer,0.4025156,236.0,11,11,0.7335,0.8098,5,May,155,5,0,1,France,0.6782,0.6937,3.51,39.24,29.49,Apr-May,High,Medium Risk,Medium ($200-$400),True,Correct
12594,1,Repeat Buyer,0.3054677,0,One-time Buyer,0.6945323,341.0,12,12,0.6645,0.8028,1,January,51,6,0,1,Italy,0.4286,0.8153,4.39,61.24,32.9,Dec-Jan,Medium,High Risk,Medium ($200-$400),False,False Negative
12596,1,Repeat Buyer,0.39431387,0,One-time Buyer,0.6056861,269.95,15,15,0.6935,0.7952,4,April,131,2,0,1,Spain,0.6429,0.6667,4.23,44.57,41.73,Apr-May,High,High Risk,Medium ($200-$400),False,False Negative
12597,1,Repeat Buyer,0.7801327,1,Repeat Buyer,0.21986729,516.15,30,30,0.7222,0.8571,3,March,105,4,0,1,Spain,0.6429,0.7212,4.43,80.01,73.92,Feb-Mar,High,Low Risk,Large ($400-$800),True,Correct
12598,1,Repeat Buyer,0.76030624,1,Repeat Buyer,0.23969376,720.86,26,26,0.7368,0.8158,2,February,89,2,0,1,France,0.6782,0.7711,3.09,88.31,67.6,Feb-Mar,High,Low Risk,Large ($400-$800),True,Correct
12599,1,Repeat Buyer,0.5815864,1,Repeat Buyer,0.41841358,201.86,14,14,0.7128,0.7812,2,February,69,3,0,1,France,0.6782,0.7711,2.18,32.17,38.53,Feb-Mar,High,Medium Risk,Medium ($200-$400),True,Correct
12600,1,Repeat Buyer,0.66741705,1,Repeat Buyer,0.33258295,76.5,2,2,0.713,0.7508,12,December,2,6,0,1,Germany,0.7234,0.8369,9.97,4.68,3.69,Dec-Jan,High,Medium Risk,Small (<$200),True,Correct
12601,1,Repeat Buyer,0.7728628,1,Repeat Buyer,0.22713721,144.26,9,9,0.7461,0.8529,1,January,41,3,0,1,Germany,0.7234,0.8153,3.32,19.11,23.31,Dec-Jan,High,Low Risk,Small (<$200),True,Correct
12602,0,One-time Buyer,0.17053692,0,One-time Buyer,0.82946306,153.12,12,12,0.4352,0.5714,10,October,315,4,0,1,France,0.6782,0.3464,1.97,20.98,32.9,Aug-Sep,Low,Very High Risk,Small (<$200),True,Correct
12603,0,One-time Buyer,0.1306167,0,One-time Buyer,0.86938334,739.2,2,2,0.6987,0.7222,11,November,352,6,0,1,Germany,0.7234,0.2601,14.47,88.84,3.69,Aug-Sep,High,Very High Risk,Large ($400-$800),True,Correct
12604,1,Repeat Buyer,0.3635928,0,One-time Buyer,0.6364072,178.5,10,10,0.7011,0.7619,3,March,112,4,0,1,France,0.6782,0.7212,3.33,27.46,26.47,Feb-Mar,High,High Risk,Small (<$200),False,False Negative
12607,0,One-time Buyer,0.25013703,0,One-time Buyer,0.74986297,1579.51,101,101,0.6264,0.8378,10,October,313,2,0,1,USA,0.25,0.3464,2.16,97.49,98.55,Aug-Sep,Medium,High Risk,Very Large (>$800),True,Correct
12609,1,Repeat Buyer,0.8257166,1,Repeat Buyer,0.17428339,287.93,16,16,0.7409,0.8098,1,January,55,3,0,1,Germany,0.7234,0.8153,2.91,47.13,44.94,Dec-Jan,High,Low Risk,Medium ($200-$400),True,Correct
12610,1,Repeat Buyer,0.33881056,0,One-time Buyer,0.66118944,946.75,54,54,0.6839,0.8036,8,August,247,6,0,1,Italy,0.4286,0.5444,4.88,93.29,90.5,Aug-Sep,High,High Risk,Very Large (>$800),False,False Negative
12611,0,One-time Buyer,0.17856553,0,One-time Buyer,0.8214345,1193.32,65,65,0.6421,0.8,10,October,321,3,0,1,Italy,0.4286,0.3464,2.68,95.9,94.03,Aug-Sep,Medium,Very High Risk,Very Large (>$800),True,Correct
12612,0,One-time Buyer,0.15321845,0,One-time Buyer,0.84678155,704.04,19,19,0.5352,0.7778,9,September,299,2,0,1,Germany,0.7234,0.4749,4.44,87.85,53.01,Aug-Sep,Low,Very High Risk,Large ($400-$800),True,Correct
12613,1,Repeat Buyer,0.902929,1,Repeat Buyer,0.09707099,803.66,45,45,0.7109,0.9487,3,March,111,3,0,1,Germany,0.7234,0.7212,2.41,90.68,86.23,Feb-Mar,High,Low Risk,Very Large (>$800),True,Correct
12614,0,One-time Buyer,0.30412322,0,One-time Buyer,0.6958768,315.6,20,20,0.6615,0.8261,3,March,96,2,0,1,Germany,0.7234,0.7212,5.61,55.87,55.8,Feb-Mar,Medium,High Risk,Medium ($200-$400),True,Correct
12615,1,Repeat Buyer,0.72177976,1,Repeat Buyer,0.27822024,634.74,31,31,0.6805,0.9,6,June,205,6,0,1,France,0.6782,0.6405,2.71,85.64,75.44,Jun-Jul,High,Medium Risk,Large ($400-$800),True,Correct
12616,1,Repeat Buyer,0.39439106,0,One-time Buyer,0.60560894,255.6,11,11,0.6737,0.7982,2,February,76,3,0,1,France,0.6782,0.7711,4.11,42.7,29.49,Feb-Mar,Medium,High Risk,Medium ($200-$400),False,False Negative
12617,0,One-time Buyer,0.06343,0,One-time Buyer,0.93657,355.53,42,39,0.4976,0.72,11,November,344,5,0,1,France,0.6782,0.2601,1.9,63.78,84.48,Aug-Sep,Low,Very High Risk,Medium ($200-$400),True,Correct
