CustomerID,target,days_to_second_purchase,order_value,num_items,num_unique_products,total_quantity,avg_item_price,product_diversity_ratio,order_complexity_score,day_of_week,month,hour,is_weekend,is_business_hours,days_from_start,Country,country_repeat_rate,month_repeat_rate,basket_repeat_score,best_product_repeat_score,products_with_history_count,order_value_percentile,num_items_percentile
12580,0,,415.7,24,24,238,2.61,1,1.3856,5,4,10,0,1,127,Germany,0.7234,0.6667,0.71,0.8235,24,71.73,64.63
12581,0,,197.71,15,15,161,2.89,1,1.138,2,10,8,0,0,334,Germany,0.7234,0.3464,0.5452,0.7526,15,31.22,41.73
12582,1,49,205.16,12,12,141,4.54,1,0.7019,5,2,11,0,1,85,Finland,0.5833,0.7711,0.7009,0.7949,12,33.06,32.9
12583,1,37,855.86,20,20,449,2.76,1,0.4674,4,12,8,0,0,0,France,0.6782,0.8369,0.7438,0.9231,20,91.7,55.8
12584,1,94,463.63,18,18,84,7.84,1,0.6988,6,3,15,0,1,93,Italy,0.4286,0.7212,0.7484,0.8947,18,76.39,50.7
12585,1,117,1262.85,65,65,872,2.83,1,3.3456,5,12,12,0,1,22,Germany,0.7234,0.8369,0.7226,0.8846,65,96.29,94.03
12586,0,,196.94,11,11,79,4.19,1,0.6144,3,11,16,0,1,356,Italy,0.4286,0.2601,0.6275,0.7487,11,30.97,29.49
12587,0,,144,4,4,51,11.56,1,0.1111,6,12,12,0,1,366,Finland,0.5833,0.8369,0.7053,0.8451,4,19,8.81
12588,0,,214.9,10,10,53,9.58,1,0.4653,2,10,15,0,1,334,Finland,0.5833,0.3464,0.67,0.7947,10,35.14,26.47
12589,1,115,131.5,10,10,83,5.14,1,0.7605,2,7,12,0,1,229,France,0.6782,0.6011,0.5799,0.8421,10,15.93,26.47
12590,1,0,9341.26,67,67,4282,2.9,1,0.4806,5,5,14,0,1,162,Germany,0.7234,0.6937,0.7255,0.9487,67,99.93,94.6
12591,0,,452.85,26,26,228,3.78,1,1.4928,4,1,14,0,1,56,Italy,0.4286,0.8153,0.6993,0.8036,26,75.37,67.6
12592,1,121,231.8,9,9,165,3.27,1,0.3494,3,5,13,0,1,160,Germany,0.7234,0.6937,0.7355,0.8098,9,38.71,23.31
12593,1,89,236,11,11,100,3.51,1,0.5127,5,5,9,0,1,155,France,0.6782,0.6937,0.7335,0.8098,11,39.24,29.49
12594,1,28,341,12,12,145,4.39,1,0.4223,6,1,9,0,1,51,Italy,0.4286,0.8153,0.6645,0.8028,12,61.24,32.9
12596,1,190,269.95,15,15,156,4.23,1,0.8335,2,4,13,0,1,131,Spain,0.6429,0.6667,0.6935,0.7952,13,44.57,41.73
12597,1,85,516.15,30,30,230,4.43,1,1.7437,4,3,14,0,1,105,Spain,0.6429,0.7212,0.7222,0.8571,30,80.01,73.92
12598,1,63,720.86,26,26,316,3.09,1,0.9378,2,2,11,0,1,89,France,0.6782,0.7711,0.7368,0.8158,26,88.31,67.6
12599,1,18,201.86,14,14,216,2.18,1,0.971,3,2,13,0,1,69,France,0.6782,0.7711,0.7128,0.7812,14,32.17,38.53
12600,1,13,76.5,2,2,31,9.97,1,0.0523,6,12,12,0,1,2,Germany,0.7234,0.8369,0.713,0.7508,2,4.68,3.69
12601,1,29,144.26,9,9,87,3.32,1,0.5615,3,1,10,0,1,41,Germany,0.7234,0.8153,0.7461,0.8529,9,19.11,23.31
12602,0,,153.12,12,12,162,1.97,1,0.9404,4,10,11,0,1,315,France,0.6782,0.3464,0.4352,0.5714,11,20.98,32.9
12603,0,,739.2,2,2,63,14.47,1,0.0054,6,11,10,0,1,352,Germany,0.7234,0.2601,0.6987,0.7222,2,88.84,3.69
12604,1,182,178.5,10,10,137,3.33,1,0.5602,4,3,12,0,1,112,France,0.6782,0.7212,0.7011,0.7619,10,27.46,26.47
12607,0,,1579.51,101,101,1228,2.16,1,6.4583,2,10,16,0,1,313,USA,0.25,0.3464,0.6264,0.8378,101,97.49,98.55
12609,1,132,287.93,16,16,223,2.91,1,0.8891,3,1,15,0,1,55,Germany,0.7234,0.8153,0.7409,0.8098,16,47.13,44.94
12610,1,19,946.75,54,54,457,4.88,1,3.08,6,8,13,0,1,247,Italy,0.4286,0.5444,0.6839,0.8036,53,93.29,90.5
12611,0,,1193.32,65,65,846,2.68,1,3.5405,3,10,13,0,1,321,Italy,0.4286,0.3464,0.6421,0.8,65,95.9,94.03
12612,0,,704.04,19,19,262,4.44,1,0.5128,2,9,15,0,1,299,Germany,0.7234,0.4749,0.5352,0.7778,9,87.85,53.01
12613,1,0,803.66,45,45,485,2.41,1,2.5197,3,3,15,0,1,111,Germany,0.7234,0.7212,0.7109,0.9487,45,90.68,86.23
12614,0,,315.6,20,20,76,5.61,1,1.2674,2,3,10,0,1,96,Germany,0.7234,0.7212,0.6615,0.8261,20,55.87,55.8
12615,1,96,634.74,31,31,413,2.71,1,1.514,6,6,13,0,1,205,France,0.6782,0.6405,0.6805,0.9,31,85.64,75.44
12616,1,202,255.6,11,11,98,4.11,1,0.4734,3,2,14,0,1,76,France,0.6782,0.7711,0.6737,0.7982,11,42.7,29.49
12617,0,,355.53,42,39,213,1.9,0.9286,4.6072,5,11,14,0,1,344,France,0.6782,0.2601,0.4976,0.72,41,63.78,84.48
12618,0,,177.31,11,11,96,6.64,1,0.6824,6,11,11,0,1,352,Italy,0.4286,0.2601,0.6182,0.7083,11,27.16,29.49
12619,1,19,205.98,5,5,44,8.51,1,0.1214,5,3,13,0,1,120,Germany,0.7234,0.7212,0.7638,0.7947,5,33.27,11.04
12620,1,123,561.66,33,33,434,2.33,1,1.9389,5,5,12,0,1,169,France,0.6782,0.6937,0.7047,0.9167,32,82.52,77.63
12621,1,8,464.61,14,14,227,3.63,1,0.4219,5,12,10,0,1,8,Germany,0.7234,0.8369,0.7236,0.807,14,76.48,38.53
12622,0,,180.1,11,11,69,5.74,1,0.6718,5,4,16,0,1,141,Germany,0.7234,0.6667,0.6637,0.75,11,27.81,29.49
12623,0,,305.1,18,18,191,2.63,1,1.0619,3,3,13,0,1,97,Germany,0.7234,0.7212,0.7112,0.8023,18,51.56,50.7
12624,1,71,299.94,19,19,208,3.75,1,1.2036,4,6,12,0,1,196,France,0.6782,0.6405,0.7017,0.8125,19,49.32,53.01
12625,1,107,1716.62,53,53,909,2.5,1,1.6364,2,1,13,0,1,54,Germany,0.7234,0.8153,0.7362,1,53,98.22,89.92
12626,1,10,1096,53,53,412,3.7,1,2.563,2,1,11,0,1,47,Germany,0.7234,0.8153,0.709,0.9487,53,95.13,89.92
12627,1,10,768.02,40,40,426,3.39,1,2.0833,6,7,13,0,1,233,Germany,0.7234,0.6011,0.6957,0.8098,40,89.72,82.73
12628,1,31,333.64,17,17,195,3.53,1,0.8662,5,10,9,0,1,309,Germany,0.7234,0.3464,0.6421,0.7576,17,59.81,48.28
12630,1,34,701.79,35,35,284,4.38,1,1.7455,5,10,10,0,1,330,Finland,0.5833,0.3464,0.6625,0.8889,35,87.78,79.13
12631,0,,640.5,31,31,236,4.54,1,1.5004,5,10,13,0,1,316,Finland,0.5833,0.3464,0.5955,0.7952,31,85.93,75.44
12633,1,91,1012.82,34,34,589,2.5,1,1.1414,6,2,8,0,0,86,Germany,0.7234,0.7711,0.7216,0.7925,34,94.14,78.3
12635,1,65,683.64,40,40,399,2.28,1,2.3404,6,7,8,0,0,219,Germany,0.7234,0.6011,0.6893,0.8571,40,87.39,82.73
12637,1,60,1516.68,72,72,708,3.01,1,3.418,5,1,10,0,1,50,France,0.6782,0.8153,0.749,1,71,97.19,95.53
12638,0,,671.69,39,39,577,2.56,1,2.2644,1,11,13,1,1,340,Sweden,0.5,0.2601,0.5934,0.7917,39,86.9,81.97
12639,0,,486.1,22,22,201,4.92,1,0.9957,6,4,12,0,1,135,Sweden,0.5,0.6667,0.701,0.7978,22,77.8,60.69
12640,1,56,764.59,42,42,246,4.61,1,2.3071,2,9,12,0,1,292,France,0.6782,0.4749,0.6735,0.84,42,89.53,84.48
12641,0,,185.9,10,10,72,6.96,1,0.5379,3,8,13,0,1,258,Sweden,0.5,0.5444,0.68,0.7795,10,28.94,26.47
12642,1,57,366.45,24,24,277,2.55,1,1.5718,4,8,9,0,1,266,Germany,0.7234,0.5444,0.6511,0.8333,24,65.55,64.63
12643,1,112,871.2,2,2,578,9.72,1,0.0046,3,1,11,0,1,41,France,0.6782,0.8153,0.724,0.7727,2,92.05,3.69
12644,0,,477.91,31,31,325,2.8,1,2.0108,3,8,10,0,1,244,Germany,0.7234,0.5444,0.5852,0.7978,31,77.22,75.44
12645,1,96,369.3,16,16,235,2.63,1,0.6932,5,1,13,0,1,57,Germany,0.7234,0.8153,0.7617,0.9487,16,65.69,44.94
12646,1,44,731.69,24,24,489,2.7,1,0.7872,6,10,12,0,1,324,USA,0.25,0.3464,0.5421,0.7978,24,88.63,64.63
12647,1,0,286.5,16,16,79,6.27,1,0.8935,1,12,14,1,1,4,Germany,0.7234,0.8369,0.7081,0.8571,16,46.94,44.94
12648,0,,318.05,21,21,160,3.17,1,1.3866,6,7,11,0,1,219,Germany,0.7234,0.6011,0.6934,0.7978,21,56.61,58.45
12649,1,105,375,17,17,204,2.76,1,0.7707,4,5,14,0,1,161,Germany,0.7234,0.6937,0.6859,0.7812,17,66.59,48.28
12650,0,,314.44,20,20,254,1.93,1,1.2721,3,12,16,0,1,370,France,0.6782,0.8369,0.7071,0.8372,18,55.55,55.8
12651,0,,114,9,9,78,2.24,1,0.7105,1,1,12,1,1,39,France,0.6782,0.8153,0.6469,0.7547,9,11.57,23.31
12652,0,,919.98,48,48,505,2.9,1,2.5044,4,1,15,0,1,42,France,0.6782,0.8153,0.694,0.8333,48,92.81,87.66
12653,1,147,779.1,16,16,286,2.93,1,0.3286,4,2,10,0,1,77,Israel,0.6667,0.7711,0.7716,0.9487,16,90.13,44.94
12654,1,97,166.6,11,11,77,3.51,1,0.7263,5,2,13,0,1,78,Germany,0.7234,0.7711,0.7284,0.8098,11,24.9,29.49
12656,1,30,541.2,18,18,200,4.23,1,0.5987,4,4,9,0,1,140,France,0.6782,0.6667,0.7301,0.8098,18,81.37,50.7
12657,1,36,618.44,28,28,259,4.78,1,1.2677,5,9,11,0,1,295,France,0.6782,0.4749,0.6715,0.8382,28,84.94,70.39
12658,0,,686.05,36,36,320,4.11,1,1.8891,2,11,10,0,1,355,Germany,0.7234,0.2601,0.6007,0.7826,35,87.48,79.92
12659,0,,91.68,5,5,105,5.31,1,0.2727,5,11,11,0,1,344,France,0.6782,0.2601,0.4137,0.6752,5,6.41,11.04
12660,0,,245.1,13,13,127,3.87,1,0.6895,2,11,13,0,1,362,France,0.6782,0.2601,0.6909,0.7941,13,41.04,35.79
12662,1,64,261.48,15,15,157,2.96,1,0.8605,4,12,13,0,1,0,Germany,0.7234,0.8369,0.7859,1,15,43.51,41.73
12664,1,90,661.58,5,5,164,10.93,1,0.0378,6,1,11,0,1,51,Finland,0.5833,0.8153,0.7421,0.8,5,86.56,11.04
12665,0,,63,3,3,37,6.83,1,0.1429,4,1,8,0,0,49,Germany,0.7234,0.8153,0.7117,0.7326,3,3.2,6.09
12667,0,,620.13,33,33,395,3.62,1,1.7561,4,10,17,0,1,315,Finland,0.5833,0.3464,0.6206,0.7794,33,85.01,77.63
12668,1,43,469.87,24,24,337,3.05,1,1.2259,1,12,12,1,1,18,Germany,0.7234,0.8369,0.7391,0.9286,24,76.71,64.63
12669,1,7,1136.3,69,69,848,2.27,1,4.1899,2,3,10,0,1,117,France,0.6782,0.7212,0.7221,0.9091,69,95.46,95.02
12670,1,32,633.05,22,22,278,3.3,1,0.7646,5,4,10,0,1,141,France,0.6782,0.6667,0.7469,0.8913,22,85.59,60.69
12672,0,,225.9,10,10,78,3.79,1,0.4427,6,1,9,0,1,44,France,0.6782,0.8153,0.6921,0.7576,10,37.49,26.47
12673,1,321,220.9,23,23,171,2.64,1,2.3947,2,1,11,0,1,47,Germany,0.7234,0.8153,0.7288,0.9231,23,36.36,62.49
12674,1,37,586.74,17,17,222,4.97,1,0.4926,2,5,9,0,1,166,France,0.6782,0.6937,0.6776,0.7952,17,83.58,48.28
12676,1,50,509.5,12,12,250,5.24,1,0.2826,3,2,15,0,1,62,Sweden,0.5,0.7711,0.7088,0.806,12,79.57,32.9
12678,1,0,150,1,1,1,150,1,0.0067,3,12,11,0,1,20,France,0.6782,0.8369,0.4348,0.4348,1,20.15,0
12679,1,77,794.06,42,42,333,3.21,1,2.2215,3,3,12,0,1,90,France,0.6782,0.7212,0.7286,0.9474,42,90.48,84.48
12680,1,23,311.78,20,20,230,2.67,1,1.283,5,8,15,0,1,260,France,0.6782,0.5444,0.6901,0.8098,20,54.58,55.8
12681,1,13,1033.52,41,41,585,2.66,1,1.6265,3,12,10,0,1,6,France,0.6782,0.8369,0.733,0.9474,41,94.49,83.68
12682,1,6,336.24,16,16,132,4.19,1,0.7614,6,12,13,0,1,2,France,0.6782,0.8369,0.7085,0.8014,16,60.39,44.94
12683,1,0,213.88,13,13,107,4.18,1,0.7902,5,12,10,0,1,8,France,0.6782,0.8369,0.7252,0.8229,13,34.79,35.79
12684,1,6,489.1,30,30,460,1.91,1,1.8401,3,5,12,0,1,160,France,0.6782,0.6937,0.6995,0.8235,30,78.12,73.92
12685,1,1,549.24,26,26,268,3.01,1,1.2308,4,9,10,0,1,280,France,0.6782,0.4749,0.7303,0.878,26,81.76,67.6
12686,0,,89.14,7,7,107,3.26,1,0.5497,6,12,9,0,1,2,France,0.6782,0.8369,0.6782,0.8158,7,5.99,17.32
12688,0,,4873.81,171,171,3028,4.12,1,5.9996,5,8,8,0,0,260,Israel,0.6667,0.5444,0.6476,0.9091,171,99.79,99.84
12689,1,101,511.03,34,34,281,2.73,1,2.2621,5,8,10,0,1,246,France,0.6782,0.5444,0.6969,0.9091,34,79.64,78.3
12690,0,,389.01,16,16,106,5.53,1,0.6581,4,5,9,0,1,168,France,0.6782,0.6937,0.6169,0.7838,16,68.5,44.94
12691,1,38,180,5,5,65,6.7,1,0.1389,6,12,14,0,1,16,France,0.6782,0.8369,0.7102,0.75,5,27.78,11.04
12693,1,55,162.05,9,9,47,5.36,1,0.4998,2,1,12,0,1,54,Germany,0.7234,0.8153,0.7643,0.9,9,23.54,23.31
12694,1,112,439.5,20,20,323,3.09,1,0.9101,5,6,17,0,1,190,France,0.6782,0.6405,0.6543,0.7826,20,74.01,55.8
12695,1,102,89.25,6,6,33,5.23,1,0.4034,6,5,13,0,1,163,France,0.6782,0.6937,0.6781,0.7727,6,6.04,14.43
12697,1,37,390.5,19,19,162,4.54,1,0.9245,5,6,15,0,1,204,Sweden,0.5,0.6405,0.6907,0.8936,19,68.71,53.01
12700,1,58,1092.43,62,62,779,2.18,1,3.5188,1,5,16,1,1,158,France,0.6782,0.6937,0.7067,1,62,95.09,93.18
12701,1,162,337.08,21,21,246,3.98,1,1.3083,2,4,13,0,1,131,Germany,0.7234,0.6667,0.7242,0.8,21,60.59,58.45
12702,0,,219,12,12,53,5.44,1,0.6575,1,11,10,1,1,354,Germany,0.7234,0.2601,0.5592,0.7672,12,35.97,32.9
12703,0,,283.55,21,21,164,2.64,1,1.5553,5,9,17,0,1,302,Germany,0.7234,0.4749,0.6936,0.7805,21,46.6,58.45
12704,1,41,329.56,13,13,157,5.47,1,0.5128,5,6,10,0,1,204,Finland,0.5833,0.6405,0.6825,0.8014,13,59.1,35.79
12705,1,111,858,30,30,397,3.66,1,1.049,6,12,15,0,1,16,Germany,0.7234,0.8369,0.7355,0.9012,30,91.79,73.92
12707,0,,603.42,33,33,256,3.24,1,1.8047,2,2,8,0,0,82,France,0.6782,0.7711,0.7177,0.8727,33,84.32,77.63
12708,1,38,196.44,14,14,89,3.45,1,0.9978,2,12,10,0,1,5,Germany,0.7234,0.8369,0.7196,0.8105,14,30.87,38.53
12709,1,9,522.7,7,7,139,5.77,1,0.0937,4,12,9,0,1,7,Germany,0.7234,0.8369,0.6962,0.7795,7,80.42,17.32
12710,1,39,718.96,44,44,386,2.95,1,2.6928,1,5,14,1,1,172,Germany,0.7234,0.6937,0.6834,0.85,44,88.22,85.7
12712,1,5,175.53,9,9,60,5.18,1,0.4615,6,12,14,0,1,2,Germany,0.7234,0.8369,0.7316,0.84,9,26.88,23.31
12713,0,,848.55,38,38,508,2.5,1,1.7017,6,12,12,0,1,373,Germany,0.7234,0.8369,0.6236,0.7865,38,91.49,81.19
12714,1,87,968.3,53,53,753,2.44,1,2.901,6,2,10,0,1,79,France,0.6782,0.7711,0.7227,1,53,93.52,89.92
12715,0,,353.86,21,20,197,3.4,0.9524,1.1869,5,8,15,0,1,267,Sweden,0.5,0.5444,0.7162,0.8451,21,63.5,58.45
12716,1,129,677.9,45,45,503,2.32,1,2.9872,6,7,13,0,1,240,France,0.6782,0.6011,0.6844,0.806,45,87.16,86.23
12717,1,94,609.74,31,31,262,5.22,1,1.5761,6,4,10,0,1,128,Greece,0.25,0.6667,0.719,0.9,31,84.48,75.44
12718,0,,238.25,19,19,203,2.72,1,1.5152,5,9,16,0,1,302,France,0.6782,0.4749,0.599,0.7778,19,39.66,53.01
12719,1,59,283.6,18,18,162,3.5,1,1.1425,4,10,14,0,1,308,France,0.6782,0.3464,0.6263,0.7532,16,46.62,50.7
12720,1,11,473.39,30,30,299,2.68,1,1.9012,1,12,15,1,1,4,Germany,0.7234,0.8369,0.715,0.8,30,76.8,73.92
12721,1,50,286.6,15,15,129,3.92,1,0.7851,2,12,11,0,1,19,France,0.6782,0.8369,0.7356,0.9474,15,46.97,41.73
12722,1,32,302.92,19,19,156,3.88,1,1.1917,3,7,11,0,1,223,France,0.6782,0.6011,0.7086,0.9091,19,50.68,53.01
12723,1,0,265.51,35,35,188,2.76,1,4.6138,4,10,15,0,1,308,France,0.6782,0.3464,0.6226,0.7982,34,44.04,79.13
12724,1,158,154.9,11,11,115,2.77,1,0.7811,3,1,15,0,1,41,France,0.6782,0.8153,0.758,0.8158,11,21.33,29.49
12725,0,,427.8,24,24,164,4.1,1,1.3464,6,12,15,0,1,2,Italy,0.4286,0.8369,0.6265,0.8,22,73.02,64.63
12726,1,41,170.28,6,6,333,3.76,1,0.2114,6,12,12,0,1,16,France,0.6782,0.8369,0.7316,0.9474,6,25.71,14.43
12727,1,23,514.5,12,12,126,5.03,1,0.2799,1,1,15,1,1,53,France,0.6782,0.8153,0.6975,0.9286,12,79.92,32.9
12728,1,48,252.54,13,13,122,4.3,1,0.6692,3,1,13,0,1,41,France,0.6782,0.8153,0.7125,0.9667,13,42.24,35.79
12729,0,,453.01,26,26,233,3.7,1,1.4922,5,8,11,0,1,260,France,0.6782,0.5444,0.6749,0.7838,26,75.44,67.6
12731,1,51,1071.9,16,16,418,3.66,1,0.2388,6,12,10,0,1,9,France,0.6782,0.8369,0.734,0.9231,16,94.93,44.94
12732,0,,236.26,12,12,111,3.52,1,0.6095,2,6,11,0,1,194,France,0.6782,0.6405,0.6346,0.7949,12,39.34,32.9
12733,0,,383.95,22,22,137,3.37,1,1.2606,3,4,16,0,1,139,USA,0.25,0.6667,0.707,0.7963,22,67.9,60.69
12734,0,,110.4,4,4,88,1.19,1,0.1449,4,12,12,0,1,21,France,0.6782,0.8369,0.7322,0.8421,4,10.03,8.81
12735,1,21,319.77,22,22,263,4.3,1,1.5136,5,1,14,0,1,36,France,0.6782,0.8153,0.7064,0.814,22,57,60.69
12736,0,,234,4,4,173,5.58,1,0.0684,3,1,7,0,0,41,France,0.6782,0.8153,0.6979,0.7355,4,39.11,8.81
12738,0,,155.35,11,11,148,3.95,1,0.7789,5,12,18,0,0,1,Germany,0.7234,0.8369,0.7139,0.7978,11,21.6,29.49
12739,1,20,975.54,37,37,485,3.1,1,1.4033,5,9,17,0,1,274,United Arab Emirates,0.5,0.4749,0.6309,0.8098,37,93.64,80.61
12740,0,,427.6,27,27,342,2.07,1,1.7049,6,10,10,0,1,310,France,0.6782,0.3464,0.6909,0.7826,27,72.95,69.29
12743,1,0,347.35,83,82,205,3.41,0.988,19.5941,5,7,16,0,1,239,Unspecified,1,0.6011,0.6614,0.9167,77,62.44,97.03
12744,1,68,2053.07,56,56,1091,4.7,1,1.5275,3,1,13,0,1,55,Singapore,1,0.8153,0.7453,0.9474,56,98.89,91.4
12747,1,7,358.56,7,7,108,3.02,1,0.1367,1,12,15,1,1,4,United Kingdom,0.6548,0.8369,0.7524,0.9375,7,64.42,17.32
12748,1,0,4.95,1,1,1,4.95,1,0.202,4,12,12,0,1,0,United Kingdom,0.6548,0.8369,0.7857,0.7857,1,0.07,0
12749,1,82,859.1,43,43,262,4.75,1,2.1523,3,5,15,0,1,160,United Kingdom,0.6548,0.6937,0.6996,0.9,43,91.84,85.15
12750,0,,275.88,15,15,137,4.62,1,0.8156,4,8,9,0,1,245,Poland,0.6667,0.5444,0.6779,0.8023,15,45.49,41.73
12752,0,,4366.78,53,53,2262,2.29,1,0.6433,2,9,13,0,1,292,Norway,0.6,0.4749,0.735,0.8557,53,99.77,89.92
12753,1,58,3590.59,48,48,2409,1.92,1,0.6417,1,12,11,1,1,11,Japan,0.625,0.8369,0.7414,1,48,99.54,87.66
12754,1,31,45.57,37,37,37,1.23,1,30.0417,6,2,10,0,1,65,Japan,0.625,0.7711,0.7061,0.9231,36,2.03,80.61
12755,1,85,3794.4,1,1,1488,2.55,1,0.0003,5,12,10,0,1,8,Japan,0.625,0.8369,0.7128,0.7128,1,99.58,0
12756,0,,112.08,4,4,144,0.74,1,0.1428,4,9,9,0,1,287,Japan,0.625,0.4749,0.685,0.7143,4,10.79,8.81
12757,1,0,602.83,76,74,311,2.16,0.9737,9.3293,5,5,19,0,0,162,Portugal,0.6316,0.6937,0.7191,0.9355,75,84.25,96.13
12758,1,159,1570.19,56,56,1109,2.02,1,1.9972,3,3,12,0,1,97,Portugal,0.6316,0.7212,0.7231,0.9,56,97.42,91.4
12759,1,104,444.8,27,27,277,2.84,1,1.6389,4,3,8,0,0,98,Netherlands,0.5556,0.7212,0.7391,0.8333,27,74.71,69.29
12762,1,17,461.59,21,21,195,3.87,1,0.9554,2,11,14,0,1,348,Portugal,0.6316,0.2601,0.6401,0.7419,21,76.04,58.45
12763,1,230,320.08,16,16,196,1.81,1,0.7998,1,12,15,1,1,4,Japan,0.625,0.8369,0.7039,0.8529,16,57.11,44.94
12764,0,,1693.88,45,45,386,5.39,1,1.1955,5,1,10,0,1,57,Lebanon,0,0.8153,0.7277,0.8571,45,97.97,86.23
12766,1,32,1149.29,53,53,424,3.63,1,2.4441,4,12,13,0,1,7,Portugal,0.6316,0.8369,0.7246,0.875,51,95.62,89.92
12769,0,,1143.6,32,32,356,4.46,1,0.8954,6,4,10,0,1,135,Brazil,0,0.6667,0.7005,0.8098,32,95.57,76.55
12770,0,,1351.45,12,12,743,2.63,1,0.1066,6,5,9,0,1,163,Japan,0.625,0.6937,0.7325,0.8846,12,96.77,32.9
12772,0,,892.47,55,55,556,3.7,1,3.3895,3,10,9,0,1,314,Portugal,0.6316,0.3464,0.6499,0.8205,53,92.39,91.1
12775,1,48,214.45,12,12,113,4.46,1,0.6715,3,2,13,0,1,62,Netherlands,0.5556,0.7711,0.7038,0.8163,12,35,32.9
12778,1,41,134.48,9,9,117,2.57,1,0.6023,2,1,14,0,1,61,Netherlands,0.5556,0.8153,0.689,0.7326,9,16.62,23.31
12779,1,44,248.16,8,8,140,2.37,1,0.2579,6,12,13,0,1,2,Poland,0.6667,0.8369,0.7317,0.7576,8,41.5,20.38
12781,1,221,549.26,15,15,346,1.93,1,0.4096,2,2,8,0,0,89,Czech Republic,1,0.7711,0.7562,0.9,14,81.78,41.73
12782,1,39,463.5,22,22,193,3.84,1,1.0442,6,12,11,0,1,16,Portugal,0.6316,0.8369,0.7193,0.8182,21,76.37,60.69
12783,1,18,339.02,18,18,176,3.33,1,0.9557,1,9,15,1,1,298,Portugal,0.6316,0.4749,0.5285,0.7452,18,60.94,50.7
12784,1,6,518.42,58,53,298,2.37,0.9138,5.9296,5,11,12,0,1,358,Portugal,0.6316,0.2601,0.6628,0.8462,57,80.15,92.09
12785,0,,311.95,14,14,131,4.83,1,0.6283,6,12,13,0,1,9,Portugal,0.6316,0.8369,0.7383,0.8182,14,54.65,38.53
12787,1,101,158.1,8,8,65,4.08,1,0.4048,3,5,9,0,1,181,Netherlands,0.5556,0.6937,0.684,0.8105,8,22.55,20.38
12789,0,,91.85,4,4,4,22.96,1,0.1742,4,10,13,0,1,308,Netherlands,0.5556,0.3464,0.5811,0.75,4,6.53,8.81
12790,0,,324.92,21,21,166,3.95,1,1.3573,3,5,14,0,1,181,Netherlands,0.5556,0.6937,0.6953,0.8529,21,58.27,58.45
12791,0,,192.6,2,2,97,8.43,1,0.0208,4,12,11,0,1,0,Netherlands,0.5556,0.8369,0.6746,0.6752,2,30.14,3.69
12792,0,,400.54,25,25,217,3.51,1,1.5604,2,3,11,0,1,117,Portugal,0.6316,0.7212,0.6941,0.8036,25,69.93,66.59
12793,1,36,131.8,7,7,65,5.49,1,0.3718,6,12,15,0,1,2,Portugal,0.6316,0.8369,0.7252,0.8667,7,16.05,17.32
12794,1,45,317,20,20,227,1.98,1,1.2618,6,9,12,0,1,275,Portugal,0.6316,0.4749,0.7081,0.8947,20,56.26,55.8
12795,0,,430.48,14,14,68,7.7,1,0.4553,2,11,10,0,1,355,Portugal,0.6316,0.2601,0.6068,0.7667,14,73.32,38.53
12797,0,,254.03,13,13,118,5.14,1,0.6653,5,12,10,0,1,8,Portugal,0.6316,0.8369,0.6476,0.7011,13,42.43,35.79
12798,1,126,1607.04,6,6,2256,0.8,1,0.0224,4,6,10,0,1,203,Japan,0.625,0.6405,0.6651,0.7895,6,97.6,14.43
12802,0,,427.58,25,25,314,2.52,1,1.4617,2,6,9,0,1,187,Netherlands,0.5556,0.6405,0.679,0.8511,24,72.93,66.59
12808,1,184,129.4,7,7,53,5.73,1,0.3787,2,12,10,0,1,5,Portugal,0.6316,0.8369,0.7309,0.8014,7,15.61,17.32
12809,0,,489.31,25,25,220,4.41,1,1.2773,4,6,10,0,1,196,Portugal,0.6316,0.6405,0.6266,0.8462,25,78.14,66.59
12811,1,22,240.25,14,14,104,4.01,1,0.8158,2,2,15,0,1,89,Portugal,0.6316,0.7711,0.7556,0.8182,14,40,38.53
12812,0,,229.64,15,15,164,2.07,1,0.9798,4,10,9,0,1,329,Japan,0.625,0.3464,0.6553,0.7835,15,38.34,41.73
12814,0,,125.92,2,2,49,20.89,1,0.0318,3,8,12,0,1,272,Poland,0.6667,0.5444,0.5786,0.6752,2,14.76,3.69
12815,1,50,615.36,31,31,239,4.71,1,1.5617,4,5,13,0,1,175,Poland,0.6667,0.6937,0.6816,0.8933,31,84.78,75.44
12816,1,80,318.65,15,15,77,8.7,1,0.7061,5,6,13,0,1,197,Poland,0.6667,0.6405,0.7063,0.8182,15,56.77,41.73
12817,0,,166.04,4,4,53,12.07,1,0.0964,5,3,16,0,1,92,Austria,0.4444,0.7212,0.6735,0.7013,4,24.72,8.81
12818,0,,1542.08,14,14,929,6.75,1,0.1271,4,3,12,0,1,112,Austria,0.4444,0.7212,0.6877,0.7931,14,97.33,38.53
12820,1,251,170.46,11,11,146,1.63,1,0.7098,2,1,12,0,1,47,United Kingdom,0.6548,0.8153,0.7126,0.7886,11,25.78,29.49
12821,0,,92.72,6,6,70,2.5,1,0.3883,2,5,15,0,1,159,United Kingdom,0.6548,0.6937,0.6514,0.7381,6,6.62,14.43
12822,1,16,690.9,37,37,424,2.74,1,1.9815,3,9,13,0,1,286,United Kingdom,0.6548,0.4749,0.657,0.7952,37,87.57,80.61
12823,1,7,306,1,1,40,7.65,1,0.0033,4,2,12,0,1,77,United Kingdom,0.6548,0.7711,0.719,0.719,1,52.02,0
